datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 01/03  06:28:00,22.61705502,30,1.5,1.5,1.5,1.5
 01/03  06:29:00,22.6393331,30,1.5,1.5,1.5,1.5
 01/03  06:30:00,22.66070607,30,1.5,1.5,1.5,1.5
 01/03  06:31:00,22.6812398,30,1.5,1.5,1.5,1.5
 01/03  06:32:00,22.70098882,30,1.5,1.5,1.5,1.5
 01/03  06:33:00,22.72000321,30,1.5,1.5,1.5,1.5
 01/03  06:34:00,22.73832561,30,1.5,1.5,1.5,1.5
 01/03  06:35:00,22.75599193,30,1.5,1.5,1.5,1.5
 01/03  06:36:00,22.7730424,30,1.5,1.5,1.5,1.5
 01/03  06:37:00,22.78951958,30,1.5,1.5,1.5,1.5
 01/03  06:38:00,22.80545707,30,1.5,1.5,1.5,1.5
 01/03  06:39:00,22.8208863,30,1.5,1.5,1.5,1.5
 01/03  06:40:00,22.83583994,30,1.5,1.5,1.5,1.5
 01/03  06:41:00,22.85034303,30,1.5,1.5,1.5,1.5
 01/03  06:42:00,22.86441247,30,1.5,1.5,1.5,1.5
 01/03  06:43:00,22.9089506,30,1.5,1.5,1.5,1.5
 01/03  06:44:00,22.9362072,30,1.5,1.5,1.5,1.5
 01/03  06:45:00,22.94697898,30,1.5,1.5,1.5,1.5
 01/03  06:46:00,22.95138012,30,1.5,1.5,1.5,1.5
 01/03  06:47:00,22.95570321,30,1.5,1.5,1.5,1.5
 01/03  06:48:00,22.96182125,30,1.5,1.5,1.5,1.5
 01/03  06:49:00,22.9695165,30,1.5,1.5,1.5,1.5
 01/03  06:50:00,22.9781168,30,1.5,1.5,1.5,1.5
 01/03  06:51:00,22.98713534,30,1.5,1.5,1.5,1.5
 01/03  06:52:00,22.99633339,30,1.5,1.5,1.5,1.5
 01/03  06:53:00,23.00560201,30,1.5,1.5,1.5,1.5
 01/03  06:54:00,23.01488724,30,1.5,1.5,1.5,1.5
 01/03  06:55:00,23.02415661,30,1.5,1.5,1.5,1.5
 01/03  06:56:00,23.03337784,30,1.5,1.5,1.5,1.5
 01/03  06:57:00,23.04252464,30,1.5,1.5,1.5,1.5
 01/03  06:58:00,23.05157274,30,1.5,1.5,1.5,1.5
 01/03  06:59:00,23.06050086,30,1.5,1.5,1.5,1.5
 01/03  07:00:00,23.06929985,30,1.5,1.5,1.5,1.5
 01/03  07:01:00,23.16415308,30,1.5,1.5,1.5,1.5
 01/03  07:02:00,22.78452661,30,1.5,1.5,1.5,1.5
 01/03  07:03:00,22.21223546,30,1.5,1.5,1.5,1.5
 01/03  07:04:00,21.66712076,30,1.5,1.5,1.5,1.5
 01/03  07:05:00,21.85836659,30,1.5,1.5,1.5,1.5
 01/03  07:06:00,22.37871608,30,1.5,1.5,1.5,1.5
 01/03  07:07:00,22.91352556,30,1.5,1.5,1.5,1.5
 01/03  07:08:00,23.16011323,30,1.5,1.5,1.5,1.5
 01/03  07:09:00,22.81500015,30,1.5,1.5,1.5,1.5
 01/03  07:10:00,22.25548667,30,1.5,1.5,1.5,1.5
 01/03  07:11:00,21.7163655,30,1.5,1.5,1.5,1.5
 01/03  07:12:00,21.66795691,30,1.5,1.5,1.5,1.5
 01/03  07:13:00,22.10662744,30,1.5,1.5,1.5,1.5
 01/03  07:14:00,22.67548403,30,1.5,1.5,1.5,1.5
 01/03  07:15:00,23.15393274,30,1.5,1.5,1.5,1.5
 01/03  07:16:00,22.93922439,30,1.5,1.5,1.5,1.5
 01/03  07:17:00,22.42217026,30,1.5,1.5,1.5,1.5
 01/03  07:18:00,21.88722428,30,1.5,1.5,1.5,1.5
 01/03  07:19:00,21.6707732,30,1.5,1.5,1.5,1.5
 01/03  07:20:00,22.0398281,30,1.5,1.5,1.5,1.5
 01/03  07:21:00,22.61389965,30,1.5,1.5,1.5,1.5
 01/03  07:22:00,23.15148246,30,1.5,1.5,1.5,1.5
 01/03  07:23:00,22.9980559,30,1.5,1.5,1.5,1.5
 01/03  07:24:00,22.51561425,30,1.5,1.5,1.5,1.5
 01/03  07:25:00,21.99566995,30,1.5,1.5,1.5,1.5
 01/03  07:26:00,21.66983355,30,1.5,1.5,1.5,1.5
 01/03  07:27:00,21.99696283,30,1.5,1.5,1.5,1.5
 01/03  07:28:00,22.57949208,30,1.5,1.5,1.5,1.5
 01/03  07:29:00,23.14290563,30,1.5,1.5,1.5,1.5
 01/03  07:30:00,23.16630725,30,1.5,1.5,1.5,1.5
 01/03  07:31:00,22.75712902,30,1.5,1.5,1.5,1.5
 01/03  07:32:00,22.24237192,30,1.5,1.5,1.5,1.5
 01/03  07:33:00,21.77945481,30,1.5,1.5,1.5,1.5
 01/03  07:34:00,21.66928895,30,1.5,1.5,1.5,1.5
 01/03  07:35:00,22.10333666,30,1.5,1.5,1.5,1.5
 01/03  07:36:00,22.71172791,30,1.5,1.5,1.5,1.5
 01/03  07:37:00,23.15484029,30,1.5,1.5,1.5,1.5
 01/03  07:38:00,22.95888638,30,1.5,1.5,1.5,1.5
 01/03  07:39:00,22.49276176,30,1.5,1.5,1.5,1.5
 01/03  07:40:00,22.01246995,30,1.5,1.5,1.5,1.5
 01/03  07:41:00,21.66841024,30,1.5,1.5,1.5,1.5
 01/03  07:42:00,22.00411135,30,1.5,1.5,1.5,1.5
 01/03  07:43:00,22.6130384,30,1.5,1.5,1.5,1.5
 01/03  07:44:00,23.15226109,30,1.5,1.5,1.5,1.5
 01/03  07:45:00,23.01555982,30,1.5,1.5,1.5,1.5
 01/03  07:46:00,22.5718633,30,1.5,1.5,1.5,1.5
 01/03  07:47:00,22.09656193,30,1.5,1.5,1.5,1.5
 01/03  07:48:00,21.6909718,30,1.5,1.5,1.5,1.5
 01/03  07:49:00,21.66733385,30,1.5,1.5,1.5,1.5
 01/03  07:50:00,22.15216289,30,1.5,1.5,1.5,1.5
 01/03  07:51:00,22.78641488,30,1.5,1.5,1.5,1.5
 01/03  07:52:00,23.15676865,30,1.5,1.5,1.5,1.5
 01/03  07:53:00,22.93980107,30,1.5,1.5,1.5,1.5
 01/03  07:54:00,22.49176644,30,1.5,1.5,1.5,1.5
 01/03  07:55:00,22.04161076,30,1.5,1.5,1.5,1.5
 01/03  07:56:00,21.6667823,30,1.5,1.5,1.5,1.5
 01/03  07:57:00,22.0013308,30,1.5,1.5,1.5,1.5
 01/03  07:58:00,22.62967791,30,1.5,1.5,1.5,1.5
 01/03  07:59:00,23.15267499,30,1.5,1.5,1.5,1.5
 01/03  08:00:00,23.02270006,30,1.5,1.5,1.5,1.5
 01/03  08:01:00,22.5125361,30,1.5,1.5,1.5,1.5
 01/03  08:02:00,21.92241152,30,1.5,1.5,1.5,1.5
 01/03  08:03:00,21.67254931,30,1.5,1.5,1.5,1.5
 01/03  08:04:00,21.97650866,30,1.5,1.5,1.5,1.5
 01/03  08:05:00,22.47217554,30,1.5,1.5,1.5,1.5
 01/03  08:06:00,22.9327312,30,1.5,1.5,1.5,1.5
 01/03  08:07:00,23.16062064,30,1.5,1.5,1.5,1.5
 01/03  08:08:00,22.78147852,30,1.5,1.5,1.5,1.5
 01/03  08:09:00,22.17574915,30,1.5,1.5,1.5,1.5
 01/03  08:10:00,21.67007419,30,1.5,1.5,1.5,1.5
 01/03  08:11:00,21.84820923,30,1.5,1.5,1.5,1.5
 01/03  08:12:00,22.32115266,30,1.5,1.5,1.5,1.5
 01/03  08:13:00,22.7989978,30,1.5,1.5,1.5,1.5
 01/03  08:14:00,23.1571664,30,1.5,1.5,1.5,1.5
 01/03  08:15:00,22.83360823,30,1.5,1.5,1.5,1.5
 01/03  08:16:00,22.22751684,30,1.5,1.5,1.5,1.5
 01/03  08:17:00,21.66892036,30,1.5,1.5,1.5,1.5
 01/03  08:18:00,21.81601779,30,1.5,1.5,1.5,1.5
 01/03  08:19:00,22.27855258,30,1.5,1.5,1.5,1.5
 01/03  08:20:00,22.75526226,30,1.5,1.5,1.5,1.5
 01/03  08:21:00,23.13681925,30,1.5,1.5,1.5,1.5
 01/03  08:22:00,23.165896,30,1.5,1.5,1.5,1.5
 01/03  08:23:00,22.68949551,30,1.5,1.5,1.5,1.5
 01/03  08:24:00,22.05693723,30,1.5,1.5,1.5,1.5
 01/03  08:25:00,21.67299924,30,1.5,1.5,1.5,1.5
 01/03  08:26:00,21.9040512,30,1.5,1.5,1.5,1.5
 01/03  08:27:00,22.37471214,30,1.5,1.5,1.5,1.5
 01/03  08:28:00,22.93889197,30,1.5,1.5,1.5,1.5
 01/03  08:29:00,23.16078524,30,1.5,1.5,1.5,1.5
 01/03  08:30:00,22.87242636,30,1.5,1.5,1.5,1.5
 01/03  08:31:00,22.40956537,30,1.5,1.5,1.5,1.5
 01/03  08:32:00,21.96869753,30,1.5,1.5,1.5,1.5
 01/03  08:33:00,21.66817858,30,1.5,1.5,1.5,1.5
 01/03  08:34:00,21.92981033,30,1.5,1.5,1.5,1.5
 01/03  08:35:00,22.39712255,30,1.5,1.5,1.5,1.5
 01/03  08:36:00,22.83854801,30,1.5,1.5,1.5,1.5
 01/03  08:37:00,23.15819503,30,1.5,1.5,1.5,1.5
 01/03  08:38:00,22.80390995,30,1.5,1.5,1.5,1.5
 01/03  08:39:00,22.17700298,30,1.5,1.5,1.5,1.5
 01/03  08:40:00,21.67144957,30,1.5,1.5,1.5,1.5
 01/03  08:41:00,21.85084796,30,1.5,1.5,1.5,1.5
 01/03  08:42:00,22.31075031,30,1.5,1.5,1.5,1.5
 01/03  08:43:00,22.76833745,30,1.5,1.5,1.5,1.5
 01/03  08:44:00,23.12936363,30,1.5,1.5,1.5,1.5
 01/03  08:45:00,23.16570388,30,1.5,1.5,1.5,1.5
 01/03  08:46:00,22.67687501,30,1.5,1.5,1.5,1.5
 01/03  08:47:00,22.02532459,30,1.5,1.5,1.5,1.5
 01/03  08:48:00,21.67381777,30,1.5,1.5,1.5,1.5
 01/03  08:49:00,21.91359536,30,1.5,1.5,1.5,1.5
 01/03  08:50:00,22.37563366,30,1.5,1.5,1.5,1.5
 01/03  08:51:00,22.8170181,30,1.5,1.5,1.5,1.5
 01/03  08:52:00,23.15763916,30,1.5,1.5,1.5,1.5
 01/03  08:53:00,22.80824677,30,1.5,1.5,1.5,1.5
 01/03  08:54:00,22.17379999,30,1.5,1.5,1.5,1.5
 01/03  08:55:00,21.67193136,30,1.5,1.5,1.5,1.5
 01/03  08:56:00,21.83557261,30,1.5,1.5,1.5,1.5
 01/03  08:57:00,22.28495357,30,1.5,1.5,1.5,1.5
 01/03  08:58:00,22.73930961,30,1.5,1.5,1.5,1.5
 01/03  08:59:00,23.10074966,30,1.5,1.5,1.5,1.5
 01/03  09:00:00,23.1649654,30,1.5,1.5,1.5,1.5
 01/03  09:01:00,22.77783981,30,1.5,1.5,1.5,1.5
 01/03  09:02:00,22.26742518,30,1.5,1.5,1.5,1.5
 01/03  09:03:00,21.8040623,30,1.5,1.5,1.5,1.5
 01/03  09:04:00,21.42707547,30,1.5,1.5,1.5,1.5
 01/03  09:05:00,21.12221928,30,1.5,1.5,1.5,1.5
 01/03  09:06:00,20.86805292,30,1.5,1.5,1.5,1.5
 01/03  09:07:00,20.64999597,30,1.5,1.5,1.5,1.5
 01/03  09:08:00,20.45976165,30,1.5,1.5,1.5,1.5
 01/03  09:09:00,20.29255022,30,1.5,1.5,1.5,1.5
 01/03  09:10:00,20.14501556,30,1.5,1.5,1.5,1.5
 01/03  09:11:00,20.01435535,30,1.5,1.5,1.5,1.5
 01/03  09:12:00,19.89819582,30,1.5,1.5,1.5,1.5
 01/03  09:13:00,19.79451532,30,1.5,1.5,1.5,1.5
 01/03  09:14:00,19.70148292,30,1.5,1.5,1.5,1.5
 01/03  09:15:00,19.61756054,30,1.5,1.5,1.5,1.5
 01/03  09:16:00,19.54150436,30,1.5,1.5,1.5,1.5
 01/03  09:17:00,19.47226203,30,1.5,1.5,1.5,1.5
 01/03  09:18:00,19.40892742,30,1.5,1.5,1.5,1.5
 01/03  09:19:00,19.35068456,30,1.5,1.5,1.5,1.5
 01/03  09:20:00,19.29686218,30,1.5,1.5,1.5,1.5
 01/03  09:21:00,19.24711077,30,1.5,1.5,1.5,1.5
 01/03  09:22:00,19.20109074,30,1.5,1.5,1.5,1.5
 01/03  09:23:00,19.15852248,30,1.5,1.5,1.5,1.5
 01/03  09:24:00,19.11914681,30,1.5,1.5,1.5,1.5
 01/03  09:25:00,19.08269463,30,1.5,1.5,1.5,1.5
 01/03  09:26:00,19.08895322,30,1.5,1.5,1.5,1.5
 01/03  09:27:00,19.12113187,30,1.5,1.5,1.5,1.5
 01/03  09:28:00,19.12028682,30,1.5,1.5,1.5,1.5
 01/03  09:29:00,19.13972739,30,1.5,1.5,1.5,1.5
 01/03  09:30:00,19.13135934,30,1.5,1.5,1.5,1.5
 01/03  09:31:00,19.10207265,30,1.5,1.5,1.5,1.5
 01/03  09:32:00,19.06601753,30,1.5,1.5,1.5,1.5
 01/03  09:33:00,19.03097843,30,1.5,1.5,1.5,1.5
 01/03  09:34:00,19.03642586,30,1.5,1.5,1.5,1.5
 01/03  09:35:00,19.02958474,30,1.5,1.5,1.5,1.5
 01/03  09:36:00,19.00799257,30,1.5,1.5,1.5,1.5
 01/03  09:37:00,18.98039874,30,1.5,1.5,1.5,1.5
 01/03  09:38:00,18.95281746,30,1.5,1.5,1.5,1.5
 01/03  09:39:00,18.92889714,30,1.5,1.5,1.5,1.5
 01/03  09:40:00,18.90663967,30,1.5,1.5,1.5,1.5
 01/03  09:41:00,18.88559315,30,1.5,1.5,1.5,1.5
 01/03  09:42:00,18.86580243,30,1.5,1.5,1.5,1.5
 01/03  09:43:00,18.84732134,30,1.5,1.5,1.5,1.5
 01/03  09:44:00,18.83012185,30,1.5,1.5,1.5,1.5
 01/03  09:45:00,18.81412183,30,1.5,1.5,1.5,1.5
 01/03  09:46:00,18.79922386,30,1.5,1.5,1.5,1.5
 01/03  09:47:00,18.78533724,30,1.5,1.5,1.5,1.5
 01/03  09:48:00,18.77237972,30,1.5,1.5,1.5,1.5
 01/03  09:49:00,18.7602756,30,1.5,1.5,1.5,1.5
 01/03  09:50:00,18.74895802,30,1.5,1.5,1.5,1.5
 01/03  09:51:00,18.73836546,30,1.5,1.5,1.5,1.5
 01/03  09:52:00,18.72843982,30,1.5,1.5,1.5,1.5
 01/03  09:53:00,18.71912971,30,1.5,1.5,1.5,1.5
 01/03  09:54:00,18.71038901,30,1.5,1.5,1.5,1.5
 01/03  09:55:00,18.70217389,30,1.5,1.5,1.5,1.5
 01/03  09:56:00,18.69444546,30,1.5,1.5,1.5,1.5
 01/03  09:57:00,18.68716733,30,1.5,1.5,1.5,1.5
 01/03  09:58:00,18.68030446,30,1.5,1.5,1.5,1.5
 01/03  09:59:00,18.67382673,30,1.5,1.5,1.5,1.5
 01/03  10:00:00,18.66770632,30,1.5,1.5,1.5,1.5
 01/03  10:01:00,18.54494966,30,1.5,1.5,1.5,1.5
 01/03  10:02:00,18.35607197,30,1.5,1.5,1.5,1.5
 01/03  10:03:00,18.33355205,30,1.5,1.5,1.5,1.5
 01/03  10:04:00,18.97849483,30,1.5,1.5,1.5,1.5
 01/03  10:05:00,19.81091789,30,1.5,1.5,1.5,1.5
 01/03  10:06:00,19.91031873,30,1.5,1.5,1.5,1.5
 01/03  10:07:00,19.61330368,30,1.5,1.5,1.5,1.5
 01/03  10:08:00,19.2267824,30,1.5,1.5,1.5,1.5
 01/03  10:09:00,18.87538167,30,1.5,1.5,1.5,1.5
 01/03  10:10:00,18.57811674,30,1.5,1.5,1.5,1.5
 01/03  10:11:00,18.33333324,30,1.5,1.5,1.5,1.5
 01/03  10:12:00,18.83884182,30,1.5,1.5,1.5,1.5
 01/03  10:13:00,19.64644407,30,1.5,1.5,1.5,1.5
 01/03  10:14:00,19.83205322,30,1.5,1.5,1.5,1.5
 01/03  10:15:00,19.57697303,30,1.5,1.5,1.5,1.5
 01/03  10:16:00,19.18542431,30,1.5,1.5,1.5,1.5
 01/03  10:17:00,18.84703836,30,1.5,1.5,1.5,1.5
 01/03  10:18:00,18.58389371,30,1.5,1.5,1.5,1.5
 01/03  10:19:00,18.40356029,30,1.5,1.5,1.5,1.5
 01/03  10:20:00,18.33360121,30,1.5,1.5,1.5,1.5
 01/03  10:21:00,18.91988103,30,1.5,1.5,1.5,1.5
 01/03  10:22:00,19.69879746,30,1.5,1.5,1.5,1.5
 01/03  10:23:00,19.83240935,30,1.5,1.5,1.5,1.5
 01/03  10:24:00,19.52556527,30,1.5,1.5,1.5,1.5
 01/03  10:25:00,19.10222435,30,1.5,1.5,1.5,1.5
 01/03  10:26:00,18.71238725,30,1.5,1.5,1.5,1.5
 01/03  10:27:00,18.38651189,30,1.5,1.5,1.5,1.5
 01/03  10:28:00,18.33410001,30,1.5,1.5,1.5,1.5
 01/03  10:29:00,18.87819219,30,1.5,1.5,1.5,1.5
 01/03  10:30:00,19.61377873,30,1.5,1.5,1.5,1.5
 01/03  10:31:00,19.83004715,30,1.5,1.5,1.5,1.5
 01/03  10:32:00,19.55231659,30,1.5,1.5,1.5,1.5
 01/03  10:33:00,19.12088883,30,1.5,1.5,1.5,1.5
 01/03  10:34:00,18.71160388,30,1.5,1.5,1.5,1.5
 01/03  10:35:00,18.36791314,30,1.5,1.5,1.5,1.5
 01/03  10:36:00,18.33390878,30,1.5,1.5,1.5,1.5
 01/03  10:37:00,18.86967559,30,1.5,1.5,1.5,1.5
 01/03  10:38:00,19.58203959,30,1.5,1.5,1.5,1.5
 01/03  10:39:00,19.82855211,30,1.5,1.5,1.5,1.5
 01/03  10:40:00,19.55613073,30,1.5,1.5,1.5,1.5
 01/03  10:41:00,19.11402061,30,1.5,1.5,1.5,1.5
 01/03  10:42:00,18.69039751,30,1.5,1.5,1.5,1.5
 01/03  10:43:00,18.33476742,30,1.5,1.5,1.5,1.5
 01/03  10:44:00,18.33356187,30,1.5,1.5,1.5,1.5
 01/03  10:45:00,18.87044946,30,1.5,1.5,1.5,1.5
 01/03  10:46:00,19.56470513,30,1.5,1.5,1.5,1.5
 01/03  10:47:00,19.82762393,30,1.5,1.5,1.5,1.5
 01/03  10:48:00,19.55581253,30,1.5,1.5,1.5,1.5
 01/03  10:49:00,19.10437634,30,1.5,1.5,1.5,1.5
 01/03  10:50:00,18.66929765,30,1.5,1.5,1.5,1.5
 01/03  10:51:00,18.33403714,30,1.5,1.5,1.5,1.5
 01/03  10:52:00,18.71911928,30,1.5,1.5,1.5,1.5
 01/03  10:53:00,19.38816959,30,1.5,1.5,1.5,1.5
 01/03  10:54:00,19.82179134,30,1.5,1.5,1.5,1.5
 01/03  10:55:00,19.63178014,30,1.5,1.5,1.5,1.5
 01/03  10:56:00,19.18891952,30,1.5,1.5,1.5,1.5
 01/03  10:57:00,18.73439118,30,1.5,1.5,1.5,1.5
 01/03  10:58:00,18.34742103,30,1.5,1.5,1.5,1.5
 01/03  10:59:00,18.33379124,30,1.5,1.5,1.5,1.5
 01/03  11:00:00,18.84905207,30,1.5,1.5,1.5,1.5
 01/03  11:01:00,19.63185826,30,1.5,1.5,1.5,1.5
 01/03  11:02:00,19.83259669,30,1.5,1.5,1.5,1.5
 01/03  11:03:00,19.65601837,30,1.5,1.5,1.5,1.5
 01/03  11:04:00,19.37524716,30,1.5,1.5,1.5,1.5
 01/03  11:05:00,19.11883876,30,1.5,1.5,1.5,1.5
 01/03  11:06:00,18.91432701,30,1.5,1.5,1.5,1.5
 01/03  11:07:00,18.75198409,30,1.5,1.5,1.5,1.5
 01/03  11:08:00,18.61772694,30,1.5,1.5,1.5,1.5
 01/03  11:09:00,18.50249291,30,1.5,1.5,1.5,1.5
 01/03  11:10:00,18.40178267,30,1.5,1.5,1.5,1.5
 01/03  11:11:00,18.33340223,30,1.5,1.5,1.5,1.5
 01/03  11:12:00,18.93408281,30,1.5,1.5,1.5,1.5
 01/03  11:13:00,19.79268837,30,1.5,1.5,1.5,1.5
 01/03  11:14:00,19.9874493,30,1.5,1.5,1.5,1.5
 01/03  11:15:00,19.80498285,30,1.5,1.5,1.5,1.5
 01/03  11:16:00,19.52613198,30,1.5,1.5,1.5,1.5
 01/03  11:17:00,19.27542385,30,1.5,1.5,1.5,1.5
 01/03  11:18:00,19.07646526,30,1.5,1.5,1.5,1.5
 01/03  11:19:00,18.91797463,30,1.5,1.5,1.5,1.5
 01/03  11:20:00,18.78587151,30,1.5,1.5,1.5,1.5
 01/03  11:21:00,18.67155878,30,1.5,1.5,1.5,1.5
 01/03  11:22:00,18.57092502,30,1.5,1.5,1.5,1.5
 01/03  11:23:00,18.48184004,30,1.5,1.5,1.5,1.5
 01/03  11:24:00,18.40284455,30,1.5,1.5,1.5,1.5
 01/03  11:25:00,18.33330321,30,1.5,1.5,1.5,1.5
 01/03  11:26:00,18.94263223,30,1.5,1.5,1.5,1.5
 01/03  11:27:00,19.81002515,30,1.5,1.5,1.5,1.5
 01/03  11:28:00,20.02023831,30,1.5,1.5,1.5,1.5
 01/03  11:29:00,19.85488845,30,1.5,1.5,1.5,1.5
 01/03  11:30:00,19.59149027,30,1.5,1.5,1.5,1.5
 01/03  11:31:00,19.3534866,30,1.5,1.5,1.5,1.5
 01/03  11:32:00,19.16452497,30,1.5,1.5,1.5,1.5
 01/03  11:33:00,19.01376867,30,1.5,1.5,1.5,1.5
 01/03  11:34:00,18.88782792,30,1.5,1.5,1.5,1.5
 01/03  11:35:00,18.77853335,30,1.5,1.5,1.5,1.5
 01/03  11:36:00,18.68197881,30,1.5,1.5,1.5,1.5
 01/03  11:37:00,18.59624876,30,1.5,1.5,1.5,1.5
 01/03  11:38:00,18.51994673,30,1.5,1.5,1.5,1.5
 01/03  11:39:00,18.45184538,30,1.5,1.5,1.5,1.5
 01/03  11:40:00,18.3908345,30,1.5,1.5,1.5,1.5
 01/03  11:41:00,18.33601812,30,1.5,1.5,1.5,1.5
 01/03  11:42:00,18.33330954,30,1.5,1.5,1.5,1.5
 01/03  11:43:00,18.98042836,30,1.5,1.5,1.5,1.5
 01/03  11:44:00,19.81096715,30,1.5,1.5,1.5,1.5
 01/03  11:45:00,20.00887916,30,1.5,1.5,1.5,1.5
 01/03  11:46:00,19.85301657,30,1.5,1.5,1.5,1.5
 01/03  11:47:00,19.60655257,30,1.5,1.5,1.5,1.5
 01/03  11:48:00,19.38453483,30,1.5,1.5,1.5,1.5
 01/03  11:49:00,19.20837412,30,1.5,1.5,1.5,1.5
 01/03  11:50:00,19.06746037,30,1.5,1.5,1.5,1.5
 01/03  11:51:00,18.94914181,30,1.5,1.5,1.5,1.5
 01/03  11:52:00,18.84595962,30,1.5,1.5,1.5,1.5
 01/03  11:53:00,18.75440008,30,1.5,1.5,1.5,1.5
 01/03  11:54:00,18.67270527,30,1.5,1.5,1.5,1.5
 01/03  11:55:00,18.60776135,30,1.5,1.5,1.5,1.5
 01/03  11:56:00,18.55490843,30,1.5,1.5,1.5,1.5
 01/03  11:57:00,18.50129716,30,1.5,1.5,1.5,1.5
 01/03  11:58:00,18.44792921,30,1.5,1.5,1.5,1.5
 01/03  11:59:00,18.3976043,30,1.5,1.5,1.5,1.5
 01/03  12:00:00,18.35164935,30,1.5,1.5,1.5,1.5
 01/03  12:01:00,18.91305657,30,1.5,1.5,1.5,1.5
 01/03  12:02:00,19.69181122,30,1.5,1.5,1.5,1.5
 01/03  12:03:00,20.41739773,30,1.5,1.5,1.5,1.5
 01/03  12:04:00,21.00286148,30,1.5,1.5,1.5,1.5
 01/03  12:05:00,21.45806994,30,1.5,1.5,1.5,1.5
 01/03  12:06:00,21.81718591,30,1.5,1.5,1.5,1.5
 01/03  12:07:00,22.10848858,30,1.5,1.5,1.5,1.5
 01/03  12:08:00,22.35033855,30,1.5,1.5,1.5,1.5
 01/03  12:09:00,22.55408524,30,1.5,1.5,1.5,1.5
 01/03  12:10:00,22.72762505,30,1.5,1.5,1.5,1.5
 01/03  12:11:00,22.87711829,30,1.5,1.5,1.5,1.5
 01/03  12:12:00,23.00745988,30,1.5,1.5,1.5,1.5
 01/03  12:13:00,23.12242306,30,1.5,1.5,1.5,1.5
 01/03  12:14:00,23.16552172,30,1.5,1.5,1.5,1.5
 01/03  12:15:00,22.63494204,30,1.5,1.5,1.5,1.5
 01/03  12:16:00,21.89063339,30,1.5,1.5,1.5,1.5
 01/03  12:17:00,21.67247173,30,1.5,1.5,1.5,1.5
 01/03  12:18:00,21.91133334,30,1.5,1.5,1.5,1.5
 01/03  12:19:00,22.28532799,30,1.5,1.5,1.5,1.5
 01/03  12:20:00,22.62220269,30,1.5,1.5,1.5,1.5
 01/03  12:21:00,22.88115201,30,1.5,1.5,1.5,1.5
 01/03  12:22:00,23.07626474,30,1.5,1.5,1.5,1.5
 01/03  12:23:00,23.16432595,30,1.5,1.5,1.5,1.5
 01/03  12:24:00,22.65140839,30,1.5,1.5,1.5,1.5
 01/03  12:25:00,21.91360855,30,1.5,1.5,1.5,1.5
 01/03  12:26:00,21.67306966,30,1.5,1.5,1.5,1.5
 01/03  12:27:00,21.92003136,30,1.5,1.5,1.5,1.5
 01/03  12:28:00,22.31837286,30,1.5,1.5,1.5,1.5
 01/03  12:29:00,22.68031224,30,1.5,1.5,1.5,1.5
 01/03  12:30:00,22.95852681,30,1.5,1.5,1.5,1.5
 01/03  12:31:00,23.16127505,30,1.5,1.5,1.5,1.5
 01/03  12:32:00,22.6988741,30,1.5,1.5,1.5,1.5
 01/03  12:33:00,21.9713568,30,1.5,1.5,1.5,1.5
 01/03  12:34:00,21.67456904,30,1.5,1.5,1.5,1.5
 01/03  12:35:00,21.90535144,30,1.5,1.5,1.5,1.5
 01/03  12:36:00,22.3325576,30,1.5,1.5,1.5,1.5
 01/03  12:37:00,22.72040688,30,1.5,1.5,1.5,1.5
 01/03  12:38:00,23.01709004,30,1.5,1.5,1.5,1.5
 01/03  12:39:00,23.16279122,30,1.5,1.5,1.5,1.5
 01/03  12:40:00,22.71027409,30,1.5,1.5,1.5,1.5
 01/03  12:41:00,22.00068575,30,1.5,1.5,1.5,1.5
 01/03  12:42:00,21.67533216,30,1.5,1.5,1.5,1.5
 01/03  12:43:00,21.91210602,30,1.5,1.5,1.5,1.5
 01/03  12:44:00,22.33583682,30,1.5,1.5,1.5,1.5
 01/03  12:45:00,22.75531897,30,1.5,1.5,1.5,1.5
 01/03  12:46:00,23.09633423,30,1.5,1.5,1.5,1.5
 01/03  12:47:00,23.16484424,30,1.5,1.5,1.5,1.5
 01/03  12:48:00,22.63632136,30,1.5,1.5,1.5,1.5
 01/03  12:49:00,21.91156913,30,1.5,1.5,1.5,1.5
 01/03  12:50:00,21.67302332,30,1.5,1.5,1.5,1.5
 01/03  12:51:00,21.95173444,30,1.5,1.5,1.5,1.5
 01/03  12:52:00,22.38589885,30,1.5,1.5,1.5,1.5
 01/03  12:53:00,22.77636585,30,1.5,1.5,1.5,1.5
 01/03  12:54:00,23.07439269,30,1.5,1.5,1.5,1.5
 01/03  12:55:00,23.16427463,30,1.5,1.5,1.5,1.5
 01/03  12:56:00,22.65449303,30,1.5,1.5,1.5,1.5
 01/03  12:57:00,21.9313727,30,1.5,1.5,1.5,1.5
 01/03  12:58:00,21.67353888,30,1.5,1.5,1.5,1.5
 01/03  12:59:00,21.94006897,30,1.5,1.5,1.5,1.5
 01/03  13:00:00,22.37565074,30,1.5,1.5,1.5,1.5
 01/03  13:01:00,22.87810673,30,1.5,1.5,1.5,1.5
 01/03  13:02:00,23.15915177,30,1.5,1.5,1.5,1.5
 01/03  13:03:00,22.86258662,30,1.5,1.5,1.5,1.5
 01/03  13:04:00,22.34455417,30,1.5,1.5,1.5,1.5
 01/03  13:05:00,21.83945131,30,1.5,1.5,1.5,1.5
